TDEP    , BIT    , BVOL      , CAL       , CHT        , CN          , CVOL       , GR        , HRD1      , HRD2       , K           , LSN       , PE        , RTHU        , SFT2      , SHR        , SLGN     , SLTM      , SPD       , SSD      , SSN      , TEN      , TH         , U           , WTBH     , ZCOR          , ZDEN     , ZDNC
11510.25, 8.375  , 24.701443 , 8.76719   , 794.62006  , 4.075475    , 8.4657955  , 32.55665  , 432.38318 , 525.198    , 20.756266   , 3134.7202 , 3.9454303 , 0.036566578 , 340.78235 , 0.46355358 , 3081.0   , 735.0     , 20.862537 , 20702.0  , 4057.067 , 5385.272 , 0.14485839 , 3.961497    , 232.92108, -0.0004802401 , 2.8840013, 2.8814373
11510.5 , 8.375  , 24.596636 , 8.762825  , 795.6116   , 4.16514     , 8.427802   , 33.16174  , 433.5824  , 523.646    , 19.076466   , 3098.1318 , 3.9162898 , 0.05419451  , 337.69586 , 0.46306655 , 3081.0   , 728.0     , 20.865267 , 20579.818, 4033.275 , 5389.2847, 0.2119514  , 3.9109387   , 232.9888 , -0.00037563598, 2.884268 , 2.8816986
11510.75, 8.375  , 24.491934 , 8.761282  , 796.84784  , 4.267546    , 8.389914   , 34.10462  , 436.7448  , 522.98315  , 17.373878   , 3056.9067 , 3.9172008 , 0.08594196  , 335.90253 , 0.46505466 , 3081.0   , 734.0     , 20.86704  , 20597.393, 4006.422 , 5393.683 , 0.33021152 , 3.8422618   , 233.0596 , 6.0741735e-05 , 2.883554 , 2.880975
11511.0 , 8.375  , 24.387268 , 8.762309  , 798.00037  , 4.3647013   , 8.352061   , 35.145752 , 441.21982 , 525.29584  , 15.930097   , 3017.4885 , 3.9532459 , 0.1251689   , 335.78082 , 0.46711826 , 3081.0   , 729.0     , 20.849665 , 20734.424, 3980.0596, 5397.575 , 0.47211415 , 3.7718167   , 233.10928, 0.0006533037  , 2.8810363, 2.878436
11511.25, 8.375  , 24.282578 , 8.766336  , 798.74585  , 4.4431796   , 8.314185   , 36.022335 , 445.96478 , 532.09973  , 14.747358   , 2985.7498 , 4.001719  , 0.16508882  , 337.2503  , 0.46705353 , 3081.0   , 730.0     , 20.801218 , 20912.998, 3958.6724, 5399.5776, 0.6118523  , 3.7062006   , 233.12357, 0.0008322235  , 2.8759737, 2.8733344
11511.5 , 8.375  , 24.177792 , 8.772726  , 798.8621   , 4.499188    , 8.276213   , 36.469276 , 449.96753 , 542.9801   , 13.668924   , 2964.7524 , 4.029565  , 0.20062403  , 339.87015 , 0.46450377 , 3081.0   , 741.0     , 20.725903 , 21096.865, 3945.6343, 5398.3457, 0.73095125 , 3.6433883   , 233.09238, 0.0004812601  , 2.8689582, 2.8662667
11511.75, 8.375  , 24.072853 , 8.779898  , 798.33624  , 4.532142    , 8.238088   , 36.26197  , 452.61612 , 555.2687   , 12.819249   , 2955.3818 , 4.0154057 , 0.2221702   , 342.95743 , 0.46111134 , 3081.0   , 727.0     , 20.641006 , 21230.123, 3942.1328, 5393.565 , 0.7993472  , 3.5979047   , 233.02304, -8.334672e-05 , 2.8618045, 2.8590615
11512.0 , 8.375  , 23.967743 , 8.785996  , 797.35626  , 4.54672     , 8.199791   , 35.37612  , 453.82465 , 565.17267  , 11.953386   , 2955.4805 , 3.9621413 , 0.23958878  , 345.7497  , 0.45918104 , 3081.0   , 732.0     , 20.567032 , 21259.34 , 3946.4788, 5386.42  , 0.8499407  , 3.547498    , 232.9427 , -0.00032993255, 2.8567193, 2.8539417
11512.25, 8.375  , 23.862486 , 8.78949   , 796.191    , 4.555248    , 8.161347   , 34.134857 , 453.969   , 569.7653   , 10.925878   , 2959.5928 , 3.8946054 , 0.26231688  , 347.63214 , 0.46016088 , 3081.0   , 723.0     , 20.51989  , 21192.422, 3954.4326, 5379.3643, 0.91114736 , 3.4734607   , 232.86273, -9.769547e-05 , 2.854905 , 2.8521173
11512.5 , 8.375  , 23.757145 , 8.789196  , 795.2623   , 4.5792375   , 8.122821   , 33.080048 , 453.70325 , 568.58954  , 10.119437   , 2959.4263 , 3.8437786 , 0.28191465  , 348.34625 , 0.46387812 , 3081.0   , 734.0     , 20.499641 , 21089.643, 3960.2798, 5374.4966, 0.96071386 , 3.4078183   , 232.78242, 0.00091282645 , 2.8565373, 2.8537636
11512.75, 8.375  , 23.651812 , 8.785501  , 794.9884   , 4.642375    , 8.084301   , 32.80547  , 453.76755 , 563.8384   , 9.675071    , 2946.5554 , 3.8270051 , 0.29409128  , 348.1151  , 0.46866387 , 3081.0   , 729.0     , 20.498957 , 21028.898, 3958.707 , 5372.4155, 0.99156576 , 3.3716257   , 232.7114 , 0.0023659214  , 2.860018 , 2.8572688
11513.0 , 8.375  , 23.546566 , 8.78056   , 795.5559   , 4.7640905   , 8.04587    , 33.66944  , 454.85565 , 558.994    , 9.827752    , 2914.8137 , 3.8387809 , 0.27180108  , 347.646   , 0.47232065 , 3081.0   , 735.0     , 20.50905  , 21028.977, 3946.0547, 5372.4023, 0.9336701  , 3.4351227   , 232.67192, 0.00367722    , 2.8629613, 2.8602297
11513.25, 8.375  , 23.44144  , 8.777626  , 796.76843  , 4.950248    , 8.007557   , 35.59765  , 457.4909  , 556.8773   , 10.936276   , 2863.218  , 3.8581436 , 0.19237615  , 347.9148  , 0.473538   , 3081.0   , 723.0     , 20.524084 , 21046.79 , 3921.5718, 5373.22  , 0.7104292  , 3.692917    , 232.68533, 0.0043738256  , 2.8634322, 2.8606997
11513.5 , 8.375  , 23.336384 , 8.778587  , 798.2156   , 5.192336    , 7.969314   , 38.198463 , 461.8695  , 558.4412   , 12.716314   , 2796.3328 , 3.8650267 , 0.09798955  , 349.7307  , 0.47268277 , 3081.0   , 732.0     , 20.539156 , 21096.877, 3887.8457, 5373.8467, 0.39954588 , 4.0774336   , 232.7596 , 0.0042838887  , 2.8607647, 2.8580103
11513.75, 8.375  , 23.231304 , 8.782276  , 799.4447   , 5.4630604   , 7.9310484  , 40.911827 , 467.65784 , 562.8871   , 14.625709   , 2723.9849 , 3.853583  , 0.023028154 , 353.2871  , 0.47128224 , 3081.0   , 728.0     , 20.55186  , 21237.799, 3850.3667, 5374.1743, 0.102725334, 4.4608583   , 232.87735, 0.0035413608  , 2.8556182, 2.8528247
11514.0 , 8.375  , 23.126137 , 8.786794  , 800.1786   , 5.7132306   , 7.8926945  , 43.18823  , 473.8319  , 568.6487   , 16.220123   , 2659.5713 , 3.8344536 , 0.0022083924, 357.95868 , 0.47078606 , 3081.0   , 741.0     , 20.561546 , 21424.812, 3816.2017, 5375.1074, 0.010519418, 4.7633824   , 233.00446, 0.0024297344  , 2.8494246, 2.8465846
11514.25, 8.375  , 23.02086  , 8.790993  , 800.4454   , 5.891759    , 7.8542323  , 44.744022 , 478.88568 , 574.45715  , 16.988518   , 2614.9094 , 3.8261302 , 0.002145877 , 362.50516 , 0.4716115  , 3081.0   , 731.0     , 20.568336 , 21512.58 , 3792.0254, 5377.8174, 0.010519418, 4.902153    , 233.10695, 0.0011744908  , 2.8435953, 2.8407118
11514.5 , 8.375  , 22.915483 , 8.794365  , 800.4691   , 5.9753656   , 7.8156695  , 45.580276 , 481.54977 , 579.88635  , 17.190042   , 2595.1174 , 3.8431106 , 0.0021364295, 365.63153 , 0.47299674 , 3081.0   , 729.0     , 20.571766 , 21464.908, 3781.9644, 5382.735 , 0.010519418, 4.923831    , 233.15456, -0.0001552676 , 2.838888 , 2.8359697
11514.75, 8.375  , 22.810026 , 8.79627   , 800.4364   , 5.9761596   , 7.7770257  , 45.797646 , 481.54202 , 585.1608   , 17.197746   , 2597.9688 , 3.8873055 , 0.0021345369, 366.57562 , 0.47360167 , 3081.0   , 730.0     , 20.569979 , 21386.943, 3786.4507, 5388.8027, 0.010519418, 4.928197    , 233.13345, -0.0014079484 , 2.8354511, 2.832507
11515.0 , 8.375  , 22.704523 , 8.797166  , 800.3926   , 5.929173    , 7.738336   , 45.484367 , 479.74042 , 590.5402   , 17.082052   , 2615.8848 , 3.9435794 , 0.002131519 , 365.36075 , 0.472369   , 3081.0   , 725.0     , 20.559906 , 21327.094, 3802.2356, 5394.034 , 0.010519418, 4.9351745   , 233.06541, -0.003087283  , 2.832294 , 2.8293245
11515.25, 8.375  , 22.598999 , 8.797965  , 800.0933   , 5.8653007   , 7.699625   , 44.755287 , 477.69376 , 595.797    , 16.970745   , 2640.3315 , 3.9814837 , 0.002129514 , 362.65918 , 0.4691861  , 3081.0   , 734.0     , 20.53897  , 21262.43 , 3823.555 , 5397.0405, 0.010519418, 4.939821    , 232.98587, -0.0052322433 , 2.8288274, 2.8258302
11515.5 , 8.375  , 22.493456 , 8.798611  , 799.2705   , 5.795452    , 7.660895   , 43.802452 , 476.82178 , 600.0492   , 16.82543    , 2665.541  , 3.9675875 , 0.0021331087, 359.46436 , 0.46518525 , 3081.0   , 726.0     , 20.509296 , 21187.58 , 3844.3374, 5397.575 , 0.010519418, 4.9314966   , 232.92236, -0.007624675  , 2.8250477, 2.8220203
11515.75, 8.375  , 22.387897 , 8.79752   , 798.03723  , 5.7101364   , 7.622149   , 42.92012  , 477.73932 , 602.02466  , 16.757433   , 2690.344  , 3.8854415 , 0.0021395767, 356.74536 , 0.4625225  , 3081.0   , 735.0     , 20.47546  , 21098.828, 3860.5498, 5396.375 , 0.010519418, 4.9165883   , 232.88931, -0.009807367  , 2.821681 , 2.818624
11516.0 , 8.375  , 22.282364 , 8.794046  , 796.7353   , 5.6006365   , 7.5834293  , 42.506123 , 480.0171  , 600.65845  , 17.142757   , 2715.3953 , 3.7506108 , 0.0021396654, 355.2074  , 0.46349576 , 3081.0   , 722.0     , 20.446404 , 20982.49 , 3870.9617, 5394.532 , 0.010519418, 4.9163847   , 232.89233, -0.011250301  , 2.819866 , 2.816789
11516.25, 8.375  , 22.176914 , 8.789013  , 795.71643  , 5.46779     , 7.544793   , 42.860023 , 482.4829  , 595.6738   , 18.352251   , 2741.442  , 3.6086154 , 0.0021266285, 355.22003 , 0.4693196  , 3081.0   , 737.0     , 20.427563 , 20902.355, 3876.7112, 5392.8965, 0.010519418, 4.9465237   , 232.92622, -0.011575009  , 2.8205707, 2.8174915
11516.5 , 8.375  , 22.071585 , 8.783974  , 795.19244  , 5.324954    , 7.5062776  , 43.954956 , 483.85736 , 587.9002   , 20.479877   , 2768.3318 , 3.5144634 , 0.0021011299, 356.80048 , 0.47915092 , 3081.0   , 730.0     , 20.421265 , 20967.83 , 3880.6553, 5391.822 , 0.010519418, 5.006553    , 232.97578, -0.010731001  , 2.8240418, 2.8209832
11516.75, 8.375  , 21.966377 , 8.780819  , 795.1193   , 5.180458    , 7.4678826  , 45.415237 , 483.29312 , 579.21954  , 23.32936    , 2797.0479 , 3.50626   , 0.006603626 , 359.5315  , 0.48989433 , 3081.0   , 740.0     , 20.424208 , 21154.6  , 3886.1943, 5391.2847, 0.03355072 , 5.0806513   , 233.01868, -0.009038912  , 2.829557 , 2.8265386
11517.0 , 8.375  , 21.861244 , 8.780831  , 795.107    , 5.0326295   , 7.4295635  , 46.677097 , 480.51764 , 571.90796  , 26.319283   , 2829.684  , 3.5886252 , 0.018145429 , 362.5188  , 0.49725357 , 3081.0   , 729.0     , 20.430767 , 21313.717, 3895.8328, 5391.0386, 0.09324062 , 5.1385183   , 233.03635, -0.0070467396 , 2.8357587, 2.832792
11517.25, 8.375  , 21.756111 , 8.782974  , 794.76355  , 4.866133    , 7.391244   , 47.25015  , 475.67236 , 567.4796   , 29.065521   , 2869.7183 , 3.7315037 , 0.032216705 , 364.5637  , 0.49790412 , 3081.0   , 732.0     , 20.435863 , 21345.918, 3910.2793, 5391.1455, 0.16606478 , 5.1546173   , 233.02126, -0.0052485405 , 2.8414624, 2.8385475
11517.5 , 8.375  , 21.650927 , 8.78495   , 794.01825  , 4.66978     , 7.3528733  , 46.8634   , 469.13416 , 565.80005  , 32.751205   , 2918.774  , 3.8824184 , 0.055572722 , 364.57205 , 0.49144068 , 3081.0   , 726.0     , 20.4388   , 21248.5  , 3928.1956, 5391.8193, 0.28502053 , 5.1287847   , 232.98877, -0.0038505122 , 2.8463504, 2.8434806
11517.75, 8.375  , 21.545694 , 8.783793  , 793.2357   , 4.451124    , 7.314455   , 45.57634  , 461.4742  , 565.1506   , 40.239017   , 2974.2578 , 3.9887564 , 0.09590963  , 362.05035 , 0.4805726  , 3081.0   , 743.0     , 20.441547 , 21053.764, 3946.9429, 5393.0566, 0.48548594 , 5.06191     , 232.95567, -0.0027351188 , 2.8510232, 2.848192
11518.0 , 8.375  , 21.44049  , 8.777913  , 793.04333  , 4.2492476   , 7.2760644  , 43.709106 , 453.53766 , 563.2042   , 55.622066   , 3026.8794 , 4.0210943 , 0.15842205  , 357.4068  , 0.4695363  , 3081.0   , 741.0     , 20.446295 , 20860.879, 3963.713 , 5394.2046, 0.7798326  , 4.9225      , 232.93002, -0.0016253054 , 2.856402 , 2.8536077
11518.25, 8.375  , 21.335428 , 8.769397  , 793.8838   , 4.1097603   , 7.237815   , 41.612747 , 446.48666 , 558.31665  , 74.02398    , 3065.1104 , 3.9833558 , 0.22933967  , 351.8134  , 0.4620145  , 3081.0   , 728.0     , 20.453934 , 20808.49 , 3976.2212, 5394.6553, 1.083734   , 4.725454    , 232.91005, -0.00032018957, 2.862919 , 2.8601677
11518.5 , 8.375  , 21.23057  , 8.762799  , 795.68994  , 4.063214    , 7.199769   , 39.554054 , 441.6079  , 550.4115   , 74.01651    , 3080.2344 , 3.902926  , 0.28771955  , 346.67026 , 0.45976678 , 3081.0   , 731.0     , 20.464417 , 20900.572, 3982.9194, 5394.2046, 1.3034962  , 4.5304403   , 232.89673, 0.0015911544  , 2.870481 , 2.8677857
11518.75, 8.375  , 21.125868 , 8.76204   , 798.13806  , 4.110563    , 7.161881   , 37.72264  , 439.92215 , 541.06934  , 58.52329    , 3070.5986 , 3.809555  , 0.32786018  , 343.00018 , 0.46239164 , 3081.0   , 731.0     , 20.479141 , 21024.975, 3982.9268, 5393.0566, 1.4278922  , 4.3551865   , 232.88963, 0.003504088   , 2.877327 , 2.8746922
11519.0 , 8.375  , 21.021185 , 8.768316  , 800.83856  , 4.237026    , 7.124011   , 36.28089  , 441.89227 , 532.89557  , 44.088165   , 3038.7886 , 3.7196188 , 0.34253624  , 341.18286 , 0.46806976 , 3081.0   , 738.0     , 20.498999 , 21090.965, 3975.2944, 5391.6646, 1.4505463  , 4.2347236   , 232.88995, 0.0047849547  , 2.8814075, 2.8788216
11519.25, 8.375  , 20.916351 , 8.779469  , 803.45166  , 4.4272323   , 7.085991   , 35.472324 , 447.3977  , 528.4823   , 37.373524   , 2987.3071 , 3.6357698 , 0.34250492  , 341.19824 , 0.47481018 , 3081.0   , 728.0     , 20.52273  , 21054.15 , 3957.759 , 5390.5195, 1.4313343  , 4.179018    , 232.89717, 0.005008011   , 2.8811362, 2.878568
11519.5 , 8.375  , 20.81125  , 8.790847  , 805.7083   , 4.6752067   , 7.047704   , 35.646675 , 455.87082 , 529.4257   , 33.68281    , 2916.2114 , 3.5572467 , 0.34425956  , 343.0656  , 0.4814607  , 3081.0   , 733.0     , 20.544203 , 20945.324, 3926.601 , 5389.893 , 1.4250414  , 4.139439    , 232.91269, 0.004064414   , 2.8759546, 2.8733592
11519.75, 8.375  , 20.705877 , 8.798396  , 807.52295  , 4.9836745   , 7.009145   , 37.090183 , 466.41376 , 535.90045  , 25.442318   , 2824.4626 , 3.486773  , 0.32976592  , 346.9987  , 0.4878075  , 3081.0   , 726.0     , 20.559742 , 20880.18 , 3878.2954, 5389.7383, 1.359322   , 4.1220813   , 232.93834, 0.0022503082  , 2.866584 , 2.8639164
11520.0 , 8.375  , 20.600323 , 8.801197  , 808.7887   , 5.3616576   , 6.970404   , 39.874756 , 477.85107 , 546.90393  , 16.643953   , 2712.038  , 3.4276233 , 0.28240746  , 353.1701  , 0.49388537 , 3081.0   , 739.0     , 20.56745  , 20941.877, 3811.6387, 5389.5835, 1.1826258  , 4.187658    , 232.97343, 0.0001503328  , 2.8547132, 2.851944
11520.25, 8.375  , 20.50927  , 8.800485  , 809.2003   , 5.747852    , 6.9369493  , 43.247906 , 487.32367 , 558.8008   , 12.415273   , 2601.2954 , 3.3846226 , 0.22615944  , 360.23712 , 0.4986872  , 3081.0   , 737.2759  , 20.568678 , 21074.707, 3740.7227, 5389.0435, 0.97648925 , 4.3230925   , 232.99228, -0.0009666187 , 2.8445034, 2.8416436
11520.5 , 8.375  , 20.418232 , 8.799238  , 808.83905  , 6.1672235   , 6.9035087  , 47.062084 , 495.58365 , 571.11237  , 10.02948    , 2486.8584 , 3.3422115 , 0.17107293  , 368.2245  , 0.50290436 , 3081.0   , 737.0     , 20.567234 , 21234.322, 3663.7354, 5388.2397, 0.76656836 , 4.4965196   , 232.99004, -0.0015816024 , 2.8353019, 2.8323615
11520.75, 8.375  , 20.327219 , 8.79914   , 807.7092   , 6.589829    , 6.870093   , 50.88415  , 502.1987  , 582.3848   , 8.800555    , 2377.62   , 3.29454   , 0.12811655  , 376.4536  , 0.50661033 , 3081.0   , 731.7241  , 20.564764 , 21410.451, 3587.25  , 5387.5176, 0.59761614 , 4.6825757   , 232.96902, -0.0016069892 , 2.8279333, 2.8249307
11521.0 , 8.375  , 20.23621  , 8.800956  , 806.0582   , 6.984411    , 6.8366814  , 54.269806 , 507.0396  , 591.3221   , 8.306252    , 2281.8987 , 3.2386124 , 0.10353054  , 384.24008 , 0.5101249  , 3081.0   , 728.89655 , 20.562038 , 21573.854, 3518.7625, 5387.1997, 0.500864   , 4.843402    , 232.9391 , -0.0010528521 , 2.8229072, 2.8198657
11521.25, 8.375  , 20.145168 , 8.804234  , 804.2525   , 7.324676    , 6.803238   , 56.81647  , 510.23315 , 597.03375  , 8.226029    , 2206.425  , 3.1763031 , 0.0952723   , 391.02536 , 0.51389694 , 3081.0   , 730.931   , 20.558834 , 21691.725, 3465.7844, 5387.4424, 0.47178945 , 4.952044    , 232.91122, 7.640037e-05  , 2.8204668, 2.8174102
11521.5 , 8.375  , 20.054062 , 8.8074875 , 802.65533  , 7.5900035   , 6.76973    , 58.200443 , 512.0777  , 599.2141   , 8.289047    , 2156.0903 , 3.1152217 , 0.09525821  , 396.46725 , 0.5183387  , 3081.0   , 732.65515 , 20.554146 , 21750.766, 3434.8875, 5388.152 , 0.476523   , 5.0024266   , 232.8933 , 0.0016825936  , 2.8204706, 2.817419
11521.75, 8.375  , 19.962885 , 8.808763  , 801.51526  , 7.76136     , 6.7361493  , 58.19967  , 512.9289  , 598.23926  , 8.315121    , 2134.3442 , 3.0683482 , 0.09592913  , 400.4848  , 0.5236219  , 3081.0   , 731.34485 , 20.546717 , 21779.086, 3430.7544, 5388.978 , 0.48025453 , 5.0063725   , 232.88762, 0.0033594253  , 2.8221965, 2.8191614
11522.0 , 8.375  , 19.871674 , 8.805714  , 800.9844   , 7.78731     , 6.702535   , 56.505394 , 512.9775  , 595.076    , 8.3839245   , 2149.2297 , 3.0578785 , 0.09704022  , 403.0708  , 0.5292785  , 3081.0   , 739.9655  , 20.537148 , 21798.996, 3459.0725, 5389.5024, 0.48105025 , 4.957296    , 232.88167, 0.0044229124  , 2.824499 , 2.821478
11522.25, 8.375  , 19.780525 , 8.798687  , 800.73676  , 7.643072    , 6.6689854  , 53.45316  , 512.36865 , 591.5995   , 8.711165    , 2200.0083 , 3.093086  , 0.099444255 , 404.54437 , 0.5337851  , 3081.0   , 732.65515 , 20.529676 , 21769.504, 3513.7383, 5389.816 , 0.48140976 , 4.8417974   , 232.85507, 0.0045445724  , 2.826251 , 2.8232336
11522.5 , 8.375  , 19.689518 , 8.789707  , 800.473    , 7.3408475   , 6.6355753  , 49.508495 , 511.1005  , 588.9507   , 9.435328    , 2282.6587 , 3.1701827 , 0.102993675 , 404.97958 , 0.5356882  , 3081.0   , 730.0     , 20.52655  , 21678.432, 3586.9712, 5390.377 , 0.48204094 , 4.6823854   , 232.80339, 0.0036648295  , 2.8269398, 2.8239138
11522.75, 8.375  , 19.598688 , 8.780885  , 800.09064  , 6.919728    , 6.602344   , 45.214653 , 509.2071  , 587.72125  , 10.718417   , 2390.2383 , 3.27764   , 0.10863817  , 404.3319  , 0.5340101  , 3081.0   , 729.0345  , 20.528198 , 21555.77 , 3670.574 , 5391.686 , 0.49020603 , 4.515778    , 232.7357 , 0.0018620226  , 2.8263912, 2.8233469
11523.0 , 8.375  , 19.508038 , 8.774019  , 799.6169   , 6.4359145   , 6.5692925  , 41.185654 , 506.83408 , 588.0152   , 12.571066   , 2512.3909 , 3.3976068 , 0.1149834   , 402.57803 , 0.5285555  , 3081.0   , 732.4828  , 20.53297  , 21439.453, 3755.6514, 5394.1274, 0.5019085  , 4.3668947   , 232.67267, -0.0003776012 , 2.8249884, 2.821922
11523.25, 8.375  , 19.417536 , 8.770446  , 799.1842   , 5.9501595   , 6.5363874  , 37.994793 , 504.22974 , 589.49634  , 14.604549   , 2636.5686 , 3.5098348 , 0.11914968  , 399.7792  , 0.520007   , 3081.0   , 736.86206 , 20.538471 , 21349.182, 3833.7427, 5397.825 , 0.50623953 , 4.248822    , 232.64174, -0.0025643234 , 2.8232546, 2.8201687
11523.5 , 8.375  , 19.327118 , 8.770944  , 798.9939   , 5.5165715   , 6.503568   , 36.050114 , 501.6975  , 591.5089   , 15.915638   , 2749.6238 , 3.596092  , 0.11926601  , 396.12946 , 0.5098268  , 3081.0   , 721.8276  , 20.543116 , 21271.406, 3897.929 , 5402.5215, 0.4973656  , 4.1701226   , 232.66913, -0.004656262  , 2.8213725, 2.818272
11523.75, 8.375  , 19.236698 , 8.774953  , 799.28424  , 5.182307    , 6.470745   , 35.563488 , 499.5485  , 593.2228   , 15.493716   , 2837.4382 , 3.640947  , 0.11669219  , 391.99646 , 0.5001132  , 3081.0   , 732.1724  , 20.544777 , 21175.988, 3942.0315, 5407.3047, 0.48048222 , 4.1174173   , 232.76805, -0.006399003  , 2.8198054, 2.8166983
11524.0 , 8.375  , 19.146189 , 8.779826  , 800.0071   , 4.962673    , 6.4378333  , 36.108936 , 497.9237  , 594.0822   , 14.350351   , 2892.9019 , 3.6440513 , 0.11300804  , 388.02347 , 0.49283573 , 3081.0   , 729.0345  , 20.54347  , 21101.018, 3965.2686, 5410.7305, 0.4581039  , 4.053247    , 232.90755, -0.0075204773 , 2.8189929, 2.8158867
11524.25, 8.375  , 19.055582 , 8.78354   , 800.81354  , 4.839754    , 6.404824   , 37.030277 , 496.80957 , 594.0793   , 13.354152   , 2919.528  , 3.6170177 , 0.10858155  , 384.6505  , 0.48851746 , 3081.0   , 733.89655 , 20.540985 , 21099.896, 3971.5583, 5412.345 , 0.43262675 , 3.9834242   , 233.04427, -0.007988534  , 2.8189766, 2.8158762
11524.5 , 8.375  , 18.964897 , 8.785529  , 801.4513   , 4.7940927   , 6.371738   , 37.865353 , 496.27158 , 593.21124  , 12.786612   , 2922.2812 , 3.5695872 , 0.103627786 , 382.08844 , 0.4871613  , 3081.0   , 735.9655  , 20.539692 , 21168.736, 3964.1   , 5412.1377, 0.4067638  , 3.924386    , 233.15291, -0.007825255  , 2.819709 , 2.8166177
11524.75, 8.375  , 18.87417  , 8.786114  , 801.78436  , 4.8029337   , 6.338609   , 38.282185 , 496.42514 , 591.4247   , 12.690986   , 2907.7588 , 3.511228  , 0.09809436  , 380.36795 , 0.48838058 , 3081.0   , 736.89655 , 20.541811 , 21266.61 , 3946.626 , 5410.433 , 0.38078403 , 3.8811653   , 233.22725, -0.0071142255 , 2.821082 , 2.8180027
11525.0 , 8.375  , 18.783428 , 8.786214  , 801.77655  , 4.8443246   , 6.3054657  , 38.12274  , 497.39523 , 588.61426  , 12.922054   , 2882.8    , 3.4498656 , 0.0915954   , 379.38287 , 0.49154934 , 3081.0   , 738.069   , 20.548733 , 21345.14 , 3922.9624, 5407.711 , 0.3526453  , 3.8494654   , 233.27579, -0.005979838  , 2.8229637, 2.8198998
11525.25, 8.375  , 18.692686 , 8.786995  , 801.47015  , 4.899292    , 6.2723217  , 37.406563 , 499.24478 , 584.65594  , 13.241971   , 2853.603  , 3.3913312 , 0.083556466 , 378.9498  , 0.4959453  , 3081.0   , 730.7586  , 20.560352 , 21377.506, 3896.739 , 5404.42  , 0.31943232 , 3.822579    , 233.31375, -0.0045647332 , 2.8252363, 2.8221922
11525.5 , 8.375  , 18.601934 , 8.789518  , 801.02185  , 4.9502673   , 6.2391667  , 36.26284  , 501.87375 , 579.4023   , 13.580837   , 2825.9878 , 3.3403056 , 0.0736933   , 378.88306 , 0.50087804 , 3081.0   , 720.4138  , 20.573988 , 21377.695, 3871.5713, 5400.825 , 0.279846   , 3.7972903   , 233.3543 , -0.0030011998 , 2.8278697, 2.8248513
11525.75, 8.375  , 18.511124 , 8.793944  , 800.61444  , 4.9758067   , 6.205954   , 34.873993 , 504.61227 , 572.75555  , 14.091171   , 2807.0105 , 3.3041754 , 0.059904274 , 378.96997 , 0.505713   , 3081.0   , 729.10345 , 20.58399  , 21386.525, 3852.067 , 5397.0435, 0.22542438 , 3.7614546   , 233.38934, -0.0013722812 , 2.8310974, 2.8281126
11526.0 , 8.375  , 18.420225 , 8.798641  , 800.2411   , 4.9632864   , 6.172652   , 33.388206 , 506.42212 , 565.1618   , 14.844463   , 2800.469  , 3.2898722 , 0.042400584 , 378.94955 , 0.5100533  , 3081.0   , 733.7586  , 20.58645  , 21413.58 , 3840.4883, 5393.4824, 0.15775293 , 3.7143075   , 233.4046 , 0.00057432486 , 2.8354208, 2.83248
11526.25, 8.375  , 18.329231 , 8.802474  , 799.9169   , 4.906519    , 6.1392555  , 31.845318 , 506.453   , 557.2734   , 16.0661     , 2808.3708 , 3.306237  , 0.02304369  , 378.58514 , 0.5134784  , 3081.0   , 734.4483  , 20.580252 , 21448.588, 3837.967 , 5390.685 , 0.08476481 , 3.6638353   , 233.39357, 0.0029639406  , 2.8410606, 2.8381746
11526.5 , 8.375  , 18.238157 , 8.804369  , 799.7059   , 4.8066635   , 6.10578    , 30.28562  , 504.24896 , 550.1726   , 17.823858   , 2830.5461 , 3.3594048 , 0.008656837 , 377.69315 , 0.5153931  , 3081.0   , 730.68964 , 20.567049 , 21479.645, 3844.146 , 5389.0933, 0.031423636, 3.6153195   , 233.35713, 0.0056914072  , 2.8476667, 2.844841
11526.75, 8.375  , 18.14704  , 8.803753  , 799.68134  , 4.671212    , 6.0722604  , 28.769547 , 499.93793 , 545.2532   , 19.914875   , 2864.69   , 3.4491024 , 0.002945207 , 376.21548 , 0.51508486 , 3081.0   , 728.2069  , 20.550264 , 21496.637, 3857.1545, 5388.8784, 0.010519418, 3.5718176   , 233.30115, 0.008620745   , 2.854473 , 2.8517063
11527.0 , 8.375  , 18.055925 , 8.800778  , 799.887    , 4.5126276   , 6.038745   , 27.393843 , 494.2993  , 543.9925   , 21.959074   , 2906.5984 , 3.5657938 , 0.0029749488, 374.27643 , 0.51189095 , 3081.0   , 732.89655 , 20.534187 , 21493.957, 3873.8154, 5389.9346, 0.010519418, 3.5360248   , 233.23523, 0.011670504   , 2.8604422, 2.8577232
11527.25, 8.375  , 17.964867 , 8.7962055 , 800.3114   , 4.3468795   , 6.005284   , 26.305977 , 488.69275 , 547.6144   , 23.735935   , 2950.5825 , 3.6890173 , 0.0029948067, 372.2174  , 0.50547695 , 3081.0   , 726.0     , 20.523453 , 21473.482, 3890.1104, 5392.066 , 0.010519418, 3.5125532   , 233.17357, 0.014707184   , 2.8643231, 2.8616312
